,Confirmed,Deaths,Recovered,Stringency,Testing,index,Country
501,0.0,0.0,0.0,14.0,0.0,03/11/2020,Angola
502,0.0,0.0,0.0,14.0,0.0,03/12/2020,Angola
503,0.0,0.0,0.0,14.0,0.0,03/13/2020,Angola
504,0.0,0.0,0.0,14.0,0.0,03/14/2020,Angola
505,0.0,0.0,0.0,14.0,0.0,03/15/2020,Angola
506,0.0,0.0,0.0,14.0,0.0,03/16/2020,Angola
507,0.0,0.0,0.0,14.0,0.0,03/17/2020,Angola
508,0.0,0.0,0.0,14.0,0.0,03/18/2020,Angola
509,0.0,0.0,0.0,14.0,0.0,03/19/2020,Angola
510,1.0,0.0,0.0,14.0,0.0,03/20/2020,Angola
511,2.0,0.0,0.0,14.0,0.0,03/21/2020,Angola
512,2.0,0.0,0.0,14.0,0.0,03/22/2020,Angola
513,3.0,0.0,0.0,14.0,0.0,03/23/2020,Angola
514,3.0,0.0,0.0,48.0,0.0,03/24/2020,Angola
515,3.0,0.0,0.0,52.0,0.0,03/25/2020,Angola
516,4.0,0.0,0.0,52.0,0.0,03/26/2020,Angola
517,4.0,0.0,0.0,71.0,0.0,03/27/2020,Angola
518,5.0,0.0,0.0,71.0,0.0,03/28/2020,Angola
519,7.0,2.0,0.0,71.0,0.0,03/29/2020,Angola
520,7.0,2.0,0.0,71.0,0.0,03/30/2020,Angola
521,7.0,2.0,1.0,71.0,0.0,03/31/2020,Angola
522,8.0,2.0,1.0,71.0,0.0,04/01/2020,Angola
523,8.0,2.0,1.0,71.0,0.0,04/02/2020,Angola
524,8.0,2.0,1.0,71.0,0.0,04/03/2020,Angola
525,10.0,2.0,2.0,71.0,0.0,04/04/2020,Angola
526,14.0,2.0,2.0,71.0,0.0,04/05/2020,Angola
527,16.0,2.0,2.0,71.0,0.0,04/06/2020,Angola
528,17.0,2.0,2.0,71.0,0.0,04/07/2020,Angola
529,19.0,2.0,2.0,71.0,0.0,04/08/2020,Angola
530,19.0,2.0,2.0,71.0,0.0,04/09/2020,Angola
531,19.0,2.0,2.0,71.0,0.0,04/10/2020,Angola
532,19.0,2.0,4.0,71.0,0.0,04/11/2020,Angola
533,19.0,2.0,4.0,71.0,0.0,04/12/2020,Angola
534,19.0,2.0,4.0,71.0,0.0,04/13/2020,Angola
535,19.0,2.0,5.0,71.0,0.0,04/14/2020,Angola
536,19.0,2.0,5.0,71.0,0.0,04/15/2020,Angola
537,19.0,2.0,5.0,71.0,0.0,04/16/2020,Angola
538,19.0,2.0,5.0,0.0,0.0,04/17/2020,Angola
539,24.0,2.0,6.0,0.0,0.0,04/18/2020,Angola
540,24.0,2.0,6.0,0.0,0.0,04/19/2020,Angola
541,24.0,2.0,6.0,0.0,0.0,04/20/2020,Angola
565,0.0,0.0,0.0,0.0,0.0,01/22/2020,Antigua and Barbuda
566,0.0,0.0,0.0,0.0,0.0,01/23/2020,Antigua and Barbuda
567,0.0,0.0,0.0,0.0,0.0,01/24/2020,Antigua and Barbuda
568,0.0,0.0,0.0,0.0,0.0,01/25/2020,Antigua and Barbuda
569,0.0,0.0,0.0,0.0,0.0,01/26/2020,Antigua and Barbuda
570,0.0,0.0,0.0,0.0,0.0,01/27/2020,Antigua and Barbuda
571,0.0,0.0,0.0,0.0,0.0,01/28/2020,Antigua and Barbuda
572,0.0,0.0,0.0,0.0,0.0,01/29/2020,Antigua and Barbuda
573,0.0,0.0,0.0,0.0,0.0,01/30/2020,Antigua and Barbuda
574,0.0,0.0,0.0,0.0,0.0,01/31/2020,Antigua and Barbuda
575,0.0,0.0,0.0,0.0,0.0,02/01/2020,Antigua and Barbuda
576,0.0,0.0,0.0,0.0,0.0,02/02/2020,Antigua and Barbuda
577,0.0,0.0,0.0,0.0,0.0,02/03/2020,Antigua and Barbuda
578,0.0,0.0,0.0,0.0,0.0,02/04/2020,Antigua and Barbuda
579,0.0,0.0,0.0,0.0,0.0,02/05/2020,Antigua and Barbuda
580,0.0,0.0,0.0,0.0,0.0,02/06/2020,Antigua and Barbuda
581,0.0,0.0,0.0,0.0,0.0,02/07/2020,Antigua and Barbuda
582,0.0,0.0,0.0,0.0,0.0,02/08/2020,Antigua and Barbuda
583,0.0,0.0,0.0,0.0,0.0,02/09/2020,Antigua and Barbuda
584,0.0,0.0,0.0,0.0,0.0,02/10/2020,Antigua and Barbuda
585,0.0,0.0,0.0,0.0,0.0,02/11/2020,Antigua and Barbuda
586,0.0,0.0,0.0,0.0,0.0,02/12/2020,Antigua and Barbuda
587,0.0,0.0,0.0,0.0,0.0,02/13/2020,Antigua and Barbuda
588,0.0,0.0,0.0,0.0,0.0,02/14/2020,Antigua and Barbuda
589,0.0,0.0,0.0,0.0,0.0,02/15/2020,Antigua and Barbuda
590,0.0,0.0,0.0,0.0,0.0,02/16/2020,Antigua and Barbuda
591,0.0,0.0,0.0,0.0,0.0,02/17/2020,Antigua and Barbuda
592,0.0,0.0,0.0,0.0,0.0,02/18/2020,Antigua and Barbuda
593,0.0,0.0,0.0,0.0,0.0,02/19/2020,Antigua and Barbuda
594,0.0,0.0,0.0,0.0,0.0,02/20/2020,Antigua and Barbuda
595,0.0,0.0,0.0,0.0,0.0,02/21/2020,Antigua and Barbuda
596,0.0,0.0,0.0,0.0,0.0,02/22/2020,Antigua and Barbuda
597,0.0,0.0,0.0,0.0,0.0,02/23/2020,Antigua and Barbuda
598,0.0,0.0,0.0,0.0,0.0,02/24/2020,Antigua and Barbuda
599,0.0,0.0,0.0,0.0,0.0,02/25/2020,Antigua and Barbuda
600,0.0,0.0,0.0,0.0,0.0,02/26/2020,Antigua and Barbuda
601,0.0,0.0,0.0,0.0,0.0,02/27/2020,Antigua and Barbuda
602,0.0,0.0,0.0,0.0,0.0,02/28/2020,Antigua and Barbuda
603,0.0,0.0,0.0,0.0,0.0,02/29/2020,Antigua and Barbuda
604,0.0,0.0,0.0,0.0,0.0,03/01/2020,Antigua and Barbuda
605,0.0,0.0,0.0,0.0,0.0,03/02/2020,Antigua and Barbuda
606,0.0,0.0,0.0,0.0,0.0,03/03/2020,Antigua and Barbuda
607,0.0,0.0,0.0,0.0,0.0,03/04/2020,Antigua and Barbuda
608,0.0,0.0,0.0,0.0,0.0,03/05/2020,Antigua and Barbuda
609,0.0,0.0,0.0,0.0,0.0,03/06/2020,Antigua and Barbuda
610,0.0,0.0,0.0,0.0,0.0,03/07/2020,Antigua and Barbuda
611,0.0,0.0,0.0,0.0,0.0,03/08/2020,Antigua and Barbuda
612,0.0,0.0,0.0,0.0,0.0,03/09/2020,Antigua and Barbuda
613,0.0,0.0,0.0,0.0,0.0,03/10/2020,Antigua and Barbuda
614,0.0,0.0,0.0,0.0,0.0,03/11/2020,Antigua and Barbuda
615,0.0,0.0,0.0,0.0,0.0,03/12/2020,Antigua and Barbuda
616,1.0,0.0,0.0,0.0,0.0,03/13/2020,Antigua and Barbuda
617,1.0,0.0,0.0,0.0,0.0,03/14/2020,Antigua and Barbuda
618,1.0,0.0,0.0,0.0,0.0,03/15/2020,Antigua and Barbuda
619,1.0,0.0,0.0,0.0,0.0,03/16/2020,Antigua and Barbuda
620,1.0,0.0,0.0,0.0,0.0,03/17/2020,Antigua and Barbuda
621,1.0,0.0,0.0,0.0,0.0,03/18/2020,Antigua and Barbuda
622,1.0,0.0,0.0,0.0,0.0,03/19/2020,Antigua and Barbuda
623,1.0,0.0,0.0,0.0,0.0,03/20/2020,Antigua and Barbuda
624,1.0,0.0,0.0,0.0,0.0,03/21/2020,Antigua and Barbuda
625,1.0,0.0,0.0,0.0,0.0,03/22/2020,Antigua and Barbuda
626,3.0,0.0,0.0,0.0,0.0,03/23/2020,Antigua and Barbuda
627,3.0,0.0,0.0,0.0,0.0,03/24/2020,Antigua and Barbuda
628,3.0,0.0,0.0,0.0,0.0,03/25/2020,Antigua and Barbuda
629,7.0,0.0,0.0,0.0,0.0,03/26/2020,Antigua and Barbuda
630,7.0,0.0,0.0,0.0,0.0,03/27/2020,Antigua and Barbuda
631,7.0,0.0,0.0,0.0,0.0,03/28/2020,Antigua and Barbuda
632,7.0,0.0,0.0,0.0,0.0,03/29/2020,Antigua and Barbuda
633,7.0,0.0,0.0,0.0,0.0,03/30/2020,Antigua and Barbuda
634,7.0,0.0,0.0,0.0,0.0,03/31/2020,Antigua and Barbuda
635,7.0,0.0,0.0,0.0,0.0,04/01/2020,Antigua and Barbuda
636,9.0,0.0,0.0,0.0,0.0,04/02/2020,Antigua and Barbuda
637,15.0,0.0,0.0,0.0,0.0,04/03/2020,Antigua and Barbuda
638,15.0,0.0,0.0,0.0,0.0,04/04/2020,Antigua and Barbuda
639,15.0,0.0,0.0,0.0,0.0,04/05/2020,Antigua and Barbuda
640,15.0,0.0,0.0,0.0,0.0,04/06/2020,Antigua and Barbuda
641,19.0,1.0,0.0,0.0,0.0,04/07/2020,Antigua and Barbuda
642,19.0,2.0,0.0,0.0,0.0,04/08/2020,Antigua and Barbuda
643,19.0,2.0,0.0,0.0,0.0,04/09/2020,Antigua and Barbuda
644,19.0,2.0,0.0,0.0,0.0,04/10/2020,Antigua and Barbuda
645,21.0,2.0,0.0,0.0,0.0,04/11/2020,Antigua and Barbuda
646,21.0,2.0,0.0,0.0,0.0,04/12/2020,Antigua and Barbuda
647,23.0,2.0,0.0,0.0,0.0,04/13/2020,Antigua and Barbuda
648,23.0,2.0,3.0,0.0,0.0,04/14/2020,Antigua and Barbuda
649,23.0,2.0,3.0,0.0,0.0,04/15/2020,Antigua and Barbuda
650,23.0,3.0,3.0,0.0,0.0,04/16/2020,Antigua and Barbuda
651,23.0,3.0,3.0,0.0,0.0,04/17/2020,Antigua and Barbuda
652,23.0,3.0,3.0,0.0,0.0,04/18/2020,Antigua and Barbuda
653,23.0,3.0,3.0,0.0,0.0,04/19/2020,Antigua and Barbuda
654,23.0,3.0,3.0,0.0,0.0,04/20/2020,Antigua and Barbuda
678,0.0,0.0,0.0,0.0,0.0,01/22/2020,Argentina
679,0.0,0.0,0.0,14.0,0.0,01/23/2020,Argentina
680,0.0,0.0,0.0,14.0,0.0,01/24/2020,Argentina
681,0.0,0.0,0.0,14.0,0.0,01/25/2020,Argentina
682,0.0,0.0,0.0,14.0,0.0,01/26/2020,Argentina
683,0.0,0.0,0.0,14.0,0.0,01/27/2020,Argentina
684,0.0,0.0,0.0,14.0,0.0,01/28/2020,Argentina
685,0.0,0.0,0.0,14.0,0.0,01/29/2020,Argentina
686,0.0,0.0,0.0,14.0,0.0,01/30/2020,Argentina
687,0.0,0.0,0.0,14.0,0.0,01/31/2020,Argentina
688,0.0,0.0,0.0,14.0,0.0,02/01/2020,Argentina
689,0.0,0.0,0.0,14.0,0.0,02/02/2020,Argentina
690,0.0,0.0,0.0,14.0,0.0,02/03/2020,Argentina
691,0.0,0.0,0.0,14.0,0.0,02/04/2020,Argentina
692,0.0,0.0,0.0,14.0,0.0,02/05/2020,Argentina
693,0.0,0.0,0.0,14.0,0.0,02/06/2020,Argentina
694,0.0,0.0,0.0,14.0,0.0,02/07/2020,Argentina
695,0.0,0.0,0.0,14.0,0.0,02/08/2020,Argentina
696,0.0,0.0,0.0,14.0,0.0,02/09/2020,Argentina
697,0.0,0.0,0.0,14.0,0.0,02/10/2020,Argentina
698,0.0,0.0,0.0,14.0,0.0,02/11/2020,Argentina
699,0.0,0.0,0.0,14.0,0.0,02/12/2020,Argentina
700,0.0,0.0,0.0,14.0,0.0,02/13/2020,Argentina
701,0.0,0.0,0.0,14.0,0.0,02/14/2020,Argentina
702,0.0,0.0,0.0,14.0,0.0,02/15/2020,Argentina
703,0.0,0.0,0.0,14.0,0.0,02/16/2020,Argentina
704,0.0,0.0,0.0,14.0,0.0,02/17/2020,Argentina
705,0.0,0.0,0.0,14.0,0.0,02/18/2020,Argentina
706,0.0,0.0,0.0,14.0,0.0,02/19/2020,Argentina
707,0.0,0.0,0.0,14.0,0.0,02/20/2020,Argentina
708,0.0,0.0,0.0,14.0,0.0,02/21/2020,Argentina
709,0.0,0.0,0.0,14.0,0.0,02/22/2020,Argentina
710,0.0,0.0,0.0,14.0,0.0,02/23/2020,Argentina
711,0.0,0.0,0.0,14.0,0.0,02/24/2020,Argentina
712,0.0,0.0,0.0,14.0,0.0,02/25/2020,Argentina
713,0.0,0.0,0.0,14.0,0.0,02/26/2020,Argentina
714,0.0,0.0,0.0,14.0,0.0,02/27/2020,Argentina
715,0.0,0.0,0.0,14.0,0.0,02/28/2020,Argentina
716,0.0,0.0,0.0,14.0,0.0,02/29/2020,Argentina
717,0.0,0.0,0.0,14.0,0.0,03/01/2020,Argentina
718,0.0,0.0,0.0,14.0,0.0,03/02/2020,Argentina
719,1.0,0.0,0.0,14.0,0.0,03/03/2020,Argentina
720,1.0,0.0,0.0,14.0,0.0,03/04/2020,Argentina
721,1.0,0.0,0.0,14.0,0.0,03/05/2020,Argentina
722,2.0,0.0,0.0,14.0,0.0,03/06/2020,Argentina
723,8.0,0.0,0.0,14.0,0.0,03/07/2020,Argentina
724,12.0,1.0,0.0,14.0,0.0,03/08/2020,Argentina
725,12.0,1.0,0.0,14.0,0.0,03/09/2020,Argentina
726,17.0,1.0,0.0,14.0,0.0,03/10/2020,Argentina
727,19.0,1.0,0.0,24.0,0.0,03/11/2020,Argentina
728,19.0,1.0,0.0,24.0,0.0,03/12/2020,Argentina
729,31.0,2.0,0.0,38.0,0.0,03/13/2020,Argentina
730,34.0,2.0,1.0,38.0,0.0,03/14/2020,Argentina
731,45.0,2.0,1.0,38.0,0.0,03/15/2020,Argentina
732,56.0,2.0,1.0,67.0,0.0,03/16/2020,Argentina
733,68.0,2.0,3.0,67.0,0.0,03/17/2020,Argentina
734,79.0,2.0,3.0,67.0,0.0,03/18/2020,Argentina
735,97.0,3.0,3.0,67.0,0.0,03/19/2020,Argentina
736,128.0,3.0,3.0,95.0,0.0,03/20/2020,Argentina
737,158.0,4.0,3.0,95.0,0.0,03/21/2020,Argentina
738,266.0,4.0,3.0,95.0,0.0,03/22/2020,Argentina
739,301.0,4.0,3.0,95.0,0.0,03/23/2020,Argentina
740,387.0,6.0,52.0,95.0,0.0,03/24/2020,Argentina
741,387.0,8.0,52.0,95.0,0.0,03/25/2020,Argentina
742,502.0,9.0,63.0,95.0,0.0,03/26/2020,Argentina
743,589.0,13.0,72.0,95.0,0.0,03/27/2020,Argentina
744,690.0,18.0,72.0,95.0,0.0,03/28/2020,Argentina
745,745.0,19.0,72.0,95.0,0.0,03/29/2020,Argentina
746,820.0,23.0,228.0,95.0,0.0,03/30/2020,Argentina
747,1054.0,27.0,240.0,95.0,0.0,03/31/2020,Argentina
748,1054.0,28.0,248.0,90.0,0.0,04/01/2020,Argentina
749,1133.0,36.0,256.0,90.0,0.0,04/02/2020,Argentina
750,1265.0,39.0,266.0,90.0,0.0,04/03/2020,Argentina
751,1451.0,43.0,279.0,95.0,0.0,04/04/2020,Argentina
752,1451.0,44.0,280.0,95.0,0.0,04/05/2020,Argentina
753,1554.0,48.0,325.0,95.0,0.0,04/06/2020,Argentina
754,1628.0,56.0,338.0,95.0,0.0,04/07/2020,Argentina
755,1715.0,63.0,358.0,95.0,13330.0,04/08/2020,Argentina
756,1795.0,72.0,365.0,100.0,14850.0,04/09/2020,Argentina
757,1975.0,82.0,375.0,100.0,16379.0,04/10/2020,Argentina
758,1975.0,83.0,440.0,100.0,18027.0,04/11/2020,Argentina
759,2142.0,90.0,468.0,95.0,0.0,04/12/2020,Argentina
760,2208.0,97.0,515.0,95.0,19758.0,04/13/2020,Argentina
761,2277.0,102.0,559.0,95.0,22805.0,04/14/2020,Argentina
762,2443.0,111.0,596.0,95.0,24374.0,04/15/2020,Argentina
763,2571.0,115.0,631.0,95.0,26457.0,04/16/2020,Argentina
764,2669.0,123.0,666.0,0.0,28650.0,04/17/2020,Argentina
765,2758.0,129.0,685.0,0.0,30942.0,04/18/2020,Argentina
766,2839.0,132.0,709.0,0.0,32712.0,04/19/2020,Argentina
767,2941.0,136.0,737.0,0.0,34568.0,04/20/2020,Argentina
791,0.0,0.0,0.0,0.0,0.0,01/22/2020,Armenia
792,0.0,0.0,0.0,0.0,0.0,01/23/2020,Armenia
793,0.0,0.0,0.0,0.0,0.0,01/24/2020,Armenia
794,0.0,0.0,0.0,0.0,0.0,01/25/2020,Armenia
795,0.0,0.0,0.0,0.0,0.0,01/26/2020,Armenia
796,0.0,0.0,0.0,0.0,0.0,01/27/2020,Armenia
797,0.0,0.0,0.0,0.0,0.0,01/28/2020,Armenia
798,0.0,0.0,0.0,0.0,0.0,01/29/2020,Armenia
799,0.0,0.0,0.0,0.0,0.0,01/30/2020,Armenia
800,0.0,0.0,0.0,0.0,0.0,01/31/2020,Armenia
801,0.0,0.0,0.0,0.0,0.0,02/01/2020,Armenia
802,0.0,0.0,0.0,0.0,0.0,02/02/2020,Armenia
803,0.0,0.0,0.0,0.0,0.0,02/03/2020,Armenia
804,0.0,0.0,0.0,0.0,0.0,02/04/2020,Armenia
805,0.0,0.0,0.0,0.0,0.0,02/05/2020,Armenia
806,0.0,0.0,0.0,0.0,0.0,02/06/2020,Armenia
807,0.0,0.0,0.0,0.0,0.0,02/07/2020,Armenia
808,0.0,0.0,0.0,0.0,0.0,02/08/2020,Armenia
809,0.0,0.0,0.0,0.0,0.0,02/09/2020,Armenia
810,0.0,0.0,0.0,0.0,0.0,02/10/2020,Armenia
811,0.0,0.0,0.0,0.0,0.0,02/11/2020,Armenia
812,0.0,0.0,0.0,0.0,0.0,02/12/2020,Armenia
813,0.0,0.0,0.0,0.0,0.0,02/13/2020,Armenia
814,0.0,0.0,0.0,0.0,0.0,02/14/2020,Armenia
815,0.0,0.0,0.0,0.0,0.0,02/15/2020,Armenia
816,0.0,0.0,0.0,0.0,0.0,02/16/2020,Armenia
817,0.0,0.0,0.0,0.0,0.0,02/17/2020,Armenia
818,0.0,0.0,0.0,0.0,0.0,02/18/2020,Armenia
819,0.0,0.0,0.0,0.0,0.0,02/19/2020,Armenia
820,0.0,0.0,0.0,0.0,0.0,02/20/2020,Armenia
821,0.0,0.0,0.0,0.0,0.0,02/21/2020,Armenia
822,0.0,0.0,0.0,0.0,0.0,02/22/2020,Armenia
823,0.0,0.0,0.0,0.0,0.0,02/23/2020,Armenia
824,0.0,0.0,0.0,0.0,0.0,02/24/2020,Armenia
825,0.0,0.0,0.0,0.0,0.0,02/25/2020,Armenia
826,0.0,0.0,0.0,0.0,0.0,02/26/2020,Armenia
827,0.0,0.0,0.0,0.0,0.0,02/27/2020,Armenia
828,0.0,0.0,0.0,0.0,0.0,02/28/2020,Armenia
829,0.0,0.0,0.0,0.0,0.0,02/29/2020,Armenia
830,1.0,0.0,0.0,0.0,0.0,03/01/2020,Armenia
831,1.0,0.0,0.0,0.0,0.0,03/02/2020,Armenia
832,1.0,0.0,0.0,0.0,0.0,03/03/2020,Armenia
833,1.0,0.0,0.0,0.0,0.0,03/04/2020,Armenia
834,1.0,0.0,0.0,0.0,0.0,03/05/2020,Armenia
835,1.0,0.0,0.0,0.0,0.0,03/06/2020,Armenia
836,1.0,0.0,0.0,0.0,0.0,03/07/2020,Armenia
837,1.0,0.0,0.0,0.0,0.0,03/08/2020,Armenia
838,1.0,0.0,0.0,0.0,0.0,03/09/2020,Armenia
839,1.0,0.0,0.0,0.0,0.0,03/10/2020,Armenia
840,1.0,0.0,0.0,0.0,0.0,03/11/2020,Armenia
841,4.0,0.0,0.0,0.0,0.0,03/12/2020,Armenia
842,8.0,0.0,0.0,0.0,0.0,03/13/2020,Armenia
843,18.0,0.0,0.0,0.0,0.0,03/14/2020,Armenia
844,26.0,0.0,0.0,0.0,0.0,03/15/2020,Armenia
845,52.0,0.0,0.0,0.0,0.0,03/16/2020,Armenia
846,78.0,0.0,1.0,0.0,0.0,03/17/2020,Armenia
847,84.0,0.0,1.0,0.0,0.0,03/18/2020,Armenia
848,115.0,0.0,1.0,0.0,0.0,03/19/2020,Armenia
849,136.0,0.0,1.0,0.0,0.0,03/20/2020,Armenia
850,160.0,0.0,1.0,0.0,0.0,03/21/2020,Armenia
851,194.0,0.0,2.0,0.0,0.0,03/22/2020,Armenia
852,235.0,0.0,2.0,0.0,0.0,03/23/2020,Armenia
853,249.0,0.0,14.0,0.0,0.0,03/24/2020,Armenia
854,265.0,0.0,16.0,0.0,0.0,03/25/2020,Armenia
855,290.0,1.0,18.0,0.0,0.0,03/26/2020,Armenia
856,329.0,1.0,28.0,0.0,0.0,03/27/2020,Armenia
857,407.0,1.0,30.0,0.0,0.0,03/28/2020,Armenia
858,424.0,3.0,30.0,0.0,0.0,03/29/2020,Armenia
859,482.0,3.0,30.0,0.0,0.0,03/30/2020,Armenia
860,532.0,3.0,30.0,0.0,0.0,03/31/2020,Armenia
861,571.0,4.0,31.0,0.0,0.0,04/01/2020,Armenia
862,663.0,7.0,33.0,0.0,0.0,04/02/2020,Armenia
863,736.0,7.0,43.0,0.0,0.0,04/03/2020,Armenia
864,770.0,7.0,43.0,0.0,0.0,04/04/2020,Armenia
865,822.0,7.0,57.0,0.0,0.0,04/05/2020,Armenia
866,833.0,8.0,62.0,0.0,0.0,04/06/2020,Armenia
867,853.0,8.0,87.0,0.0,0.0,04/07/2020,Armenia
868,881.0,9.0,114.0,0.0,0.0,04/08/2020,Armenia
869,921.0,10.0,138.0,0.0,0.0,04/09/2020,Armenia
870,937.0,12.0,149.0,0.0,0.0,04/10/2020,Armenia
871,967.0,13.0,173.0,0.0,0.0,04/11/2020,Armenia
872,1013.0,13.0,197.0,0.0,0.0,04/12/2020,Armenia
873,1039.0,14.0,211.0,0.0,0.0,04/13/2020,Armenia
874,1067.0,16.0,265.0,0.0,0.0,04/14/2020,Armenia
875,1111.0,17.0,297.0,0.0,0.0,04/15/2020,Armenia
876,1159.0,18.0,358.0,0.0,0.0,04/16/2020,Armenia
877,1201.0,19.0,402.0,0.0,0.0,04/17/2020,Armenia
878,1248.0,20.0,523.0,0.0,0.0,04/18/2020,Armenia
879,1291.0,20.0,545.0,0.0,0.0,04/19/2020,Armenia
880,1339.0,22.0,580.0,0.0,0.0,04/20/2020,Armenia
904,0.0,0.0,0.0,0.0,0.0,01/22/2020,Australia
905,0.0,0.0,0.0,0.0,0.0,01/23/2020,Australia
906,0.0,0.0,0.0,0.0,0.0,01/24/2020,Australia
907,0.0,0.0,0.0,7.0,0.0,01/25/2020,Australia
908,4.0,0.0,0.0,7.0,0.0,01/26/2020,Australia
909,5.0,0.0,0.0,7.0,0.0,01/27/2020,Australia
910,5.0,0.0,0.0,7.0,0.0,01/28/2020,Australia
911,6.0,0.0,0.0,7.0,0.0,01/29/2020,Australia
912,9.0,0.0,2.0,7.0,54.0,01/30/2020,Australia
913,9.0,0.0,2.0,7.0,71.0,01/31/2020,Australia
914,12.0,0.0,2.0,21.0,90.0,02/01/2020,Australia
915,12.0,0.0,2.0,21.0,105.0,02/02/2020,Australia
916,12.0,0.0,2.0,29.0,138.0,02/03/2020,Australia
917,13.0,0.0,2.0,29.0,174.0,02/04/2020,Australia
918,13.0,0.0,2.0,29.0,304.0,02/05/2020,Australia
919,14.0,0.0,2.0,29.0,321.0,02/06/2020,Australia
920,15.0,0.0,2.0,29.0,375.0,02/07/2020,Australia
921,15.0,0.0,2.0,29.0,544.0,02/08/2020,Australia
922,15.0,0.0,2.0,29.0,618.0,02/09/2020,Australia
923,15.0,0.0,2.0,29.0,656.0,02/10/2020,Australia
924,15.0,0.0,2.0,29.0,707.0,02/11/2020,Australia
925,15.0,0.0,2.0,29.0,876.0,02/12/2020,Australia
926,15.0,0.0,8.0,29.0,982.0,02/13/2020,Australia
927,15.0,0.0,8.0,29.0,1124.0,02/14/2020,Australia
928,15.0,0.0,8.0,29.0,0.0,02/15/2020,Australia
929,15.0,0.0,8.0,29.0,1307.0,02/16/2020,Australia
930,15.0,0.0,10.0,29.0,1318.0,02/17/2020,Australia
931,15.0,0.0,10.0,29.0,1426.0,02/18/2020,Australia
932,15.0,0.0,10.0,29.0,1700.0,02/19/2020,Australia
933,15.0,0.0,10.0,29.0,1871.0,02/20/2020,Australia
934,15.0,0.0,11.0,29.0,2023.0,02/21/2020,Australia
935,15.0,0.0,11.0,29.0,2087.0,02/22/2020,Australia
936,15.0,0.0,11.0,29.0,2234.0,02/23/2020,Australia
937,15.0,0.0,11.0,29.0,2268.0,02/24/2020,Australia
938,15.0,0.0,11.0,29.0,2462.0,02/25/2020,Australia
939,15.0,0.0,11.0,29.0,2647.0,02/26/2020,Australia
940,15.0,0.0,11.0,29.0,0.0,02/27/2020,Australia
941,15.0,0.0,11.0,29.0,2834.0,02/28/2020,Australia
942,25.0,0.0,11.0,29.0,0.0,02/29/2020,Australia
943,27.0,1.0,11.0,29.0,2917.0,03/01/2020,Australia
944,30.0,1.0,11.0,29.0,0.0,03/02/2020,Australia
945,39.0,1.0,11.0,29.0,3036.0,03/03/2020,Australia
946,52.0,2.0,11.0,29.0,0.0,03/04/2020,Australia
947,55.0,2.0,21.0,29.0,3297.0,03/05/2020,Australia
948,60.0,2.0,21.0,29.0,3434.0,03/06/2020,Australia
949,63.0,2.0,21.0,29.0,7889.0,03/07/2020,Australia
950,76.0,3.0,21.0,29.0,9120.0,03/08/2020,Australia
951,91.0,3.0,21.0,29.0,9747.0,03/09/2020,Australia
952,107.0,3.0,21.0,29.0,11086.0,03/10/2020,Australia
953,128.0,3.0,21.0,29.0,11146.0,03/11/2020,Australia
954,128.0,3.0,21.0,29.0,13047.0,03/12/2020,Australia
955,200.0,3.0,23.0,29.0,18608.0,03/13/2020,Australia
956,250.0,3.0,23.0,29.0,23462.0,03/14/2020,Australia
957,297.0,3.0,23.0,29.0,25279.0,03/15/2020,Australia
958,377.0,3.0,23.0,33.0,44121.0,03/16/2020,Australia
959,452.0,5.0,23.0,33.0,50408.0,03/17/2020,Australia
960,568.0,6.0,23.0,38.0,80019.0,03/18/2020,Australia
961,681.0,6.0,26.0,48.0,106049.0,03/19/2020,Australia
962,791.0,7.0,26.0,48.0,113069.0,03/20/2020,Australia
963,1071.0,7.0,26.0,48.0,122738.0,03/21/2020,Australia
964,1549.0,7.0,88.0,57.0,131500.0,03/22/2020,Australia
965,1682.0,7.0,88.0,57.0,143967.0,03/23/2020,Australia
966,2044.0,8.0,115.0,67.0,156147.0,03/24/2020,Australia
967,2364.0,8.0,119.0,67.0,167448.0,03/25/2020,Australia
968,2810.0,13.0,172.0,67.0,178351.0,03/26/2020,Australia
969,3143.0,13.0,194.0,67.0,189646.0,03/27/2020,Australia
970,3640.0,14.0,244.0,67.0,205303.0,03/28/2020,Australia
971,3984.0,16.0,244.0,71.0,227433.0,03/29/2020,Australia
972,4361.0,17.0,257.0,71.0,232269.0,03/30/2020,Australia
973,4559.0,18.0,358.0,71.0,243079.0,03/31/2020,Australia
974,4862.0,20.0,422.0,71.0,256788.0,04/01/2020,Australia
975,5116.0,24.0,520.0,71.0,266786.0,04/02/2020,Australia
976,5330.0,28.0,649.0,71.0,277004.0,04/03/2020,Australia
977,5550.0,30.0,701.0,71.0,285477.0,04/04/2020,Australia
978,5687.0,35.0,757.0,71.0,294769.0,04/05/2020,Australia
979,5797.0,40.0,1080.0,71.0,302068.0,04/06/2020,Australia
980,5895.0,45.0,1080.0,71.0,308593.0,04/07/2020,Australia
981,6010.0,50.0,1080.0,71.0,319874.0,04/08/2020,Australia
982,6108.0,51.0,1472.0,71.0,330134.0,04/09/2020,Australia
983,6215.0,54.0,1793.0,71.0,338346.0,04/10/2020,Australia
984,6303.0,57.0,1806.0,71.0,350704.0,04/11/2020,Australia
985,6315.0,60.0,1806.0,71.0,353941.0,04/12/2020,Australia
986,6351.0,61.0,1806.0,71.0,362136.0,04/13/2020,Australia
